Timestamp,"Data
",,,
12:00.2,"Roll: -2.55 degrees, Pitch: -9.99 degrees",,,
12:00.2,"Roll: -7.85 degrees, Pitch: -8.91 degrees",,,
12:00.2,"Roll: -15.84 degrees, Pitch: -9.67 degrees",,,
12:00.2,"Roll: -17.48 degrees, Pitch: -8.70 degrees",,,
12:00.3,"Roll: -15.94 degrees, Pitch: -13.39 degrees",,,
12:00.3,"Roll: -15.93 degrees, Pitch: -15.32 degrees",,,
12:00.3,"Roll: -15.91 degrees, Pitch: -18.47 degrees",,,
12:00.3,"Roll: -15.84 degrees, Pitch: -19.71 degrees",,,
12:00.3,"Roll: -19.86 degrees, Pitch: -19.02 degrees",,,
12:00.3,"Roll: -25.16 degrees, Pitch: -18.97 degrees",,,
12:00.3,"Roll: -25.04 degrees, Pitch: -16.74 degrees",,,
12:00.3,"Roll: -25.67 degrees, Pitch: -17.36 degrees",,,
12:00.3,"Roll: -24.58 degrees, Pitch: -18.07 degrees",,,
12:00.4,"Roll: -22.34 degrees, Pitch: -18.17 degrees",,,
12:00.4,"Roll: -20.64 degrees, Pitch: -17.88 degrees",,,
12:00.4,"Roll: -20.75 degrees, Pitch: -17.44 degrees",,,
12:00.4,"Roll: -20.39 degrees, Pitch: -16.90 degrees",,,
12:00.4,"Roll: -20.67 degrees, Pitch: -16.67 degrees",,,
12:00.4,"Roll: -20.25 degrees, Pitch: -17.94 degrees",,,
12:00.4,"Roll: -17.75 degrees, Pitch: -18.09 degrees",,,
12:00.4,"Roll: -17.33 degrees, Pitch: -17.51 degrees",,,
12:00.4,"Roll: -14.82 degrees, Pitch: -17.74 degrees",,,
12:00.5,"Roll: -11.51 degrees, Pitch: -17.83 degrees",,,
12:00.5,"Roll: -10.33 degrees, Pitch: -16.96 degrees",,,
12:00.5,"Roll: -13.09 degrees, Pitch: -15.86 degrees",,,
12:00.5,"Roll: -14.07 degrees, Pitch: -17.30 degrees",,,
12:00.5,"Roll: -15.12 degrees, Pitch: -17.31 degrees",,,
12:00.5,"Roll: -15.46 degrees, Pitch: -17.43 degrees",,,
12:00.5,"Roll: -14.94 degrees, Pitch: -17.80 degrees",,,
12:00.5,"Roll: -14.89 degrees, Pitch: -17.98 degrees",,,
12:00.5,"Roll: -15.48 degrees, Pitch: -17.25 degrees",,,
12:00.6,"Roll: -15.78 degrees, Pitch: -17.21 degrees",,,
12:00.6,"Roll: -14.91 degrees, Pitch: -18.06 degrees",,,
12:00.6,"Roll: -16.39 degrees, Pitch: -17.86 degrees",,,
12:00.6,"Roll: -16.99 degrees, Pitch: -17.90 degrees",,,
12:00.6,"Roll: -16.63 degrees, Pitch: -18.99 degrees",,,
12:00.6,"Roll: -16.72 degrees, Pitch: -17.76 degrees",,,
12:00.6,"Roll: -18.46 degrees, Pitch: -17.40 degrees",,,
12:00.6,"Roll: -18.24 degrees, Pitch: -18.47 degrees",,,
12:00.6,"Roll: -16.36 degrees, Pitch: -18.61 degrees",,,
12:00.7,"Roll: -15.11 degrees, Pitch: -18.89 degrees",,,
12:00.7,"Roll: -17.45 degrees, Pitch: -17.68 degrees",,,
12:00.7,"Roll: -18.84 degrees, Pitch: -18.67 degrees",,,
12:00.7,"Roll: -17.68 degrees, Pitch: -19.27 degrees",,,
12:00.7,"Roll: -17.31 degrees, Pitch: -18.18 degrees",,,
12:00.7,"Roll: -15.86 degrees, Pitch: -18.73 degrees",,,
12:00.7,"Roll: -15.63 degrees, Pitch: -18.38 degrees",,,
12:00.7,"Roll: -18.16 degrees, Pitch: -18.01 degrees",,,
12:00.7,"Roll: -17.98 degrees, Pitch: -18.14 degrees",,,
12:00.8,"Roll: -17.71 degrees, Pitch: -18.08 degrees",,,
12:00.8,"Roll: -17.48 degrees, Pitch: -18.10 degrees",,,
12:00.8,"Roll: -18.03 degrees, Pitch: -17.96 degrees",,,
12:00.8,"Roll: -16.80 degrees, Pitch: -18.45 degrees",,,
12:00.8,"Roll: -17.10 degrees, Pitch: -18.01 degrees",,,
12:00.8,"Roll: -17.76 degrees, Pitch: -17.84 degrees",,,
12:00.8,"Roll: -18.32 degrees, Pitch: -17.24 degrees",,,
12:00.8,"Roll: -18.42 degrees, Pitch: -17.26 degrees",,,
12:00.8,"Roll: -16.86 degrees, Pitch: -17.37 degrees",,,
12:00.9,"Roll: -16.38 degrees, Pitch: -17.94 degrees",,,
12:00.9,"Roll: -16.70 degrees, Pitch: -17.69 degrees",,,
12:00.9,"Roll: -17.70 degrees, Pitch: -17.20 degrees",,,
12:00.9,"Roll: -17.94 degrees, Pitch: -16.88 degrees",,,
12:00.9,"Roll: -17.92 degrees, Pitch: -17.28 degrees",,,
12:00.9,"Roll: -17.82 degrees, Pitch: -17.25 degrees",,,
12:00.9,"Roll: -18.49 degrees, Pitch: -17.33 degrees",,,
12:00.9,"Roll: -17.52 degrees, Pitch: -17.77 degrees",,,
12:00.9,"Roll: -17.52 degrees, Pitch: -17.91 degrees",,,
12:01.0,"Roll: -17.53 degrees, Pitch: -17.81 degrees",,,
12:01.0,"Roll: -17.80 degrees, Pitch: -17.13 degrees",,,
12:01.0,"Roll: -18.66 degrees, Pitch: -17.75 degrees",,,
12:01.0,"Roll: -19.25 degrees, Pitch: -17.23 degrees",,,
12:01.0,"Roll: -18.76 degrees, Pitch: -17.38 degrees",,,
12:01.0,"Roll: -18.34 degrees, Pitch: -17.99 degrees",,,
12:01.0,"Roll: -18.40 degrees, Pitch: -17.98 degrees",,,
12:01.0,"Roll: -17.90 degrees, Pitch: -18.20 degrees",,,
12:01.0,"Roll: -17.64 degrees, Pitch: -17.17 degrees",,,
12:01.1,"Roll: -17.62 degrees, Pitch: -16.80 degrees",,,
12:01.1,"Roll: -17.84 degrees, Pitch: -17.02 degrees",,,
12:01.1,"Roll: -17.24 degrees, Pitch: -16.85 degrees",,,
12:01.1,"Roll: -17.41 degrees, Pitch: -16.93 degrees",,,
12:01.1,"Roll: -17.80 degrees, Pitch: -17.30 degrees",,,
12:01.1,"Roll: -17.74 degrees, Pitch: -17.15 degrees",,,
12:01.1,"Roll: -16.77 degrees, Pitch: -17.29 degrees",,,
12:01.1,"Roll: -17.20 degrees, Pitch: -17.84 degrees",,,
12:01.1,"Roll: -18.35 degrees, Pitch: -17.33 degrees",,,
12:01.2,"Roll: -18.31 degrees, Pitch: -17.96 degrees",,,
12:01.2,"Roll: -18.16 degrees, Pitch: -17.57 degrees",,,
12:01.2,"Roll: -17.41 degrees, Pitch: -17.49 degrees",,,
12:01.2,"Roll: -17.82 degrees, Pitch: -18.25 degrees",,,
12:01.2,"Roll: -18.49 degrees, Pitch: -17.76 degrees",,,
12:01.2,"Roll: -18.38 degrees, Pitch: -17.69 degrees",,,
12:01.2,"Roll: -18.52 degrees, Pitch: -17.36 degrees",,,
12:01.2,"Roll: -18.50 degrees, Pitch: -17.41 degrees",,,
12:01.2,"Roll: -18.14 degrees, Pitch: -17.41 degrees",,,
12:01.2,"Roll: -18.09 degrees, Pitch: -17.97 degrees",,,
12:01.3,"Roll: -18.13 degrees, Pitch: -17.68 degrees",,,
12:01.3,"Roll: -17.84 degrees, Pitch: -18.07 degrees",,,
12:01.3,"Roll: -18.12 degrees, Pitch: -17.25 degrees",,,
12:01.3,"Roll: -18.29 degrees, Pitch: -17.24 degrees",,,
12:01.3,"Roll: -17.82 degrees, Pitch: -17.89 degrees",,,
12:01.3,"Roll: -17.58 degrees, Pitch: -17.80 degrees",,,
12:01.3,"Roll: -18.17 degrees, Pitch: -17.86 degrees",,,
12:01.3,"Roll: -18.10 degrees, Pitch: -18.40 degrees",,,
12:01.3,"Roll: -17.96 degrees, Pitch: -17.59 degrees",,,
12:01.4,"Roll: -17.95 degrees, Pitch: -17.50 degrees",,,
12:01.4,"Roll: -18.25 degrees, Pitch: -17.13 degrees",,,
12:01.4,"Roll: -18.16 degrees, Pitch: -16.79 degrees",,,
12:01.4,"Roll: -18.75 degrees, Pitch: -17.01 degrees",,,
12:01.4,"Roll: -17.72 degrees, Pitch: -16.70 degrees",,,
12:01.4,"Roll: -18.18 degrees, Pitch: -17.28 degrees",,,
12:01.4,"Roll: -18.16 degrees, Pitch: -17.31 degrees",,,
12:01.4,"Roll: -17.92 degrees, Pitch: -17.48 degrees",,,
12:01.4,"Roll: -18.16 degrees, Pitch: -17.49 degrees",,,
12:01.5,"Roll: -18.07 degrees, Pitch: -16.97 degrees",,,
12:01.5,"Roll: -17.67 degrees, Pitch: -17.35 degrees",,,
12:01.5,"Roll: -18.19 degrees, Pitch: -17.61 degrees",,,
12:01.5,"Roll: -18.67 degrees, Pitch: -16.97 degrees",,,
12:01.5,"Roll: -18.79 degrees, Pitch: -17.52 degrees",,,
12:01.5,"Roll: -18.08 degrees, Pitch: -17.46 degrees",,,
12:01.5,"Roll: -17.85 degrees, Pitch: -18.12 degrees",,,
12:01.5,"Roll: -18.71 degrees, Pitch: -17.69 degrees",,,
12:01.5,"Roll: -18.54 degrees, Pitch: -18.28 degrees",,,
12:01.6,"Roll: -17.93 degrees, Pitch: -18.25 degrees",,,
12:01.6,"Roll: -17.74 degrees, Pitch: -18.17 degrees",,,
12:01.6,"Roll: -18.79 degrees, Pitch: -17.61 degrees",,,
12:01.6,"Roll: -18.96 degrees, Pitch: -17.96 degrees",,,
12:01.6,"Roll: -18.19 degrees, Pitch: -17.47 degrees",,,
12:01.6,"Roll: -18.60 degrees, Pitch: -17.69 degrees",,,
12:01.6,"Roll: -18.04 degrees, Pitch: -18.02 degrees",,,
12:01.6,"Roll: -18.28 degrees, Pitch: -17.91 degrees",,,
12:01.6,"Roll: -18.39 degrees, Pitch: -17.66 degrees",,,
12:01.7,"Roll: -18.14 degrees, Pitch: -17.27 degrees",,,
12:01.7,"Roll: -18.38 degrees, Pitch: -17.62 degrees",,,
12:01.7,"Roll: -18.10 degrees, Pitch: -17.48 degrees",,,
12:01.7,"Roll: -18.19 degrees, Pitch: -17.13 degrees",,,
12:01.7,"Roll: -17.99 degrees, Pitch: -17.19 degrees",,,
12:01.7,"Roll: -17.59 degrees, Pitch: -18.10 degrees",,,
12:01.7,"Roll: -17.54 degrees, Pitch: -17.91 degrees",,,
12:01.7,"Roll: -17.98 degrees, Pitch: -18.07 degrees",,,
12:01.7,"Roll: -17.92 degrees, Pitch: -17.66 degrees",,,
12:01.8,"Roll: -17.61 degrees, Pitch: -17.38 degrees",,,
12:01.8,"Roll: -18.06 degrees, Pitch: -17.43 degrees",,,
12:01.8,"Roll: -18.36 degrees, Pitch: -17.64 degrees",,,
12:01.8,"Roll: -18.50 degrees, Pitch: -17.94 degrees",,,
12:01.8,"Roll: -18.71 degrees, Pitch: -18.05 degrees",,,
12:01.8,"Roll: -18.58 degrees, Pitch: -18.12 degrees",,,
12:01.8,"Roll: -18.69 degrees, Pitch: -17.92 degrees",,,
12:01.8,"Roll: -18.74 degrees, Pitch: -17.39 degrees",,,
12:01.8,"Roll: -18.55 degrees, Pitch: -17.32 degrees",,,
12:01.9,"Roll: -18.35 degrees, Pitch: -17.32 degrees",,,
12:01.9,"Roll: -18.65 degrees, Pitch: -17.91 degrees",,,
12:01.9,"Roll: -18.31 degrees, Pitch: -18.00 degrees",,,
12:01.9,"Roll: -18.32 degrees, Pitch: -17.94 degrees",,,
12:01.9,"Roll: -18.50 degrees, Pitch: -17.58 degrees",,,
12:01.9,"Roll: -18.48 degrees, Pitch: -17.68 degrees",,,
12:01.9,"Roll: -18.96 degrees, Pitch: -17.47 degrees",,,
12:01.9,"Roll: -19.16 degrees, Pitch: -17.89 degrees",,,
12:01.9,"Roll: -18.63 degrees, Pitch: -17.99 degrees",,,
12:02.0,"Roll: -18.82 degrees, Pitch: -18.10 degrees",,,
12:02.0,"Roll: -18.69 degrees, Pitch: -18.23 degrees",,,
12:02.0,"Roll: -19.27 degrees, Pitch: -18.11 degrees",,,
12:02.0,"Roll: -19.29 degrees, Pitch: -17.66 degrees",,,
12:02.0,"Roll: -19.39 degrees, Pitch: -17.56 degrees",,,
12:02.0,"Roll: -19.13 degrees, Pitch: -18.19 degrees",,,
12:02.0,"Roll: -18.85 degrees, Pitch: -18.49 degrees",,,
12:02.0,"Roll: -19.17 degrees, Pitch: -18.41 degrees",,,
12:02.0,"Roll: -19.26 degrees, Pitch: -17.95 degrees",,,
12:02.1,"Roll: -18.74 degrees, Pitch: -17.60 degrees",,,
12:02.1,"Roll: -18.91 degrees, Pitch: -17.54 degrees",,,
12:02.1,"Roll: -18.91 degrees, Pitch: -17.45 degrees",,,
12:02.1,"Roll: -19.01 degrees, Pitch: -17.63 degrees",,,
12:02.1,"Roll: -18.60 degrees, Pitch: -17.42 degrees",,,
12:02.1,"Roll: -18.79 degrees, Pitch: -17.91 degrees",,,
12:02.1,"Roll: -18.52 degrees, Pitch: -17.65 degrees",,,
12:02.1,"Roll: -18.58 degrees, Pitch: -17.32 degrees",,,
12:02.1,"Roll: -18.33 degrees, Pitch: -17.65 degrees",,,
12:02.2,"Roll: -18.55 degrees, Pitch: -17.77 degrees",,,
12:02.2,"Roll: -18.78 degrees, Pitch: -17.62 degrees",,,
12:02.2,"Roll: -18.90 degrees, Pitch: -17.29 degrees",,,
12:02.2,"Roll: -18.82 degrees, Pitch: -17.78 degrees",,,
12:02.2,"Roll: -18.89 degrees, Pitch: -18.31 degrees",,,
12:02.2,"Roll: -18.75 degrees, Pitch: -17.76 degrees",,,
12:02.2,"Roll: -19.17 degrees, Pitch: -17.71 degrees",,,
12:02.2,"Roll: -19.49 degrees, Pitch: -17.21 degrees",,,
12:02.2,"Roll: -19.93 degrees, Pitch: -17.15 degrees",,,
12:02.3,"Roll: -19.96 degrees, Pitch: -17.06 degrees",,,
12:02.3,"Roll: -19.89 degrees, Pitch: -16.98 degrees",,,
12:02.3,"Roll: -19.81 degrees, Pitch: -16.95 degrees",,,
12:02.3,"Roll: -19.77 degrees, Pitch: -16.71 degrees",,,
12:02.3,"Roll: -20.51 degrees, Pitch: -16.18 degrees",,,
12:02.3,"Roll: -19.68 degrees, Pitch: -16.84 degrees",,,
12:02.3,"Roll: -21.23 degrees, Pitch: -21.07 degrees",,,
12:02.3,"Roll: -23.42 degrees, Pitch: -14.87 degrees",,,
12:02.3,"Roll: -18.27 degrees, Pitch: -18.33 degrees",,,
12:02.3,"Roll: -19.13 degrees, Pitch: -14.86 degrees",,,
12:02.4,"Roll: -18.91 degrees, Pitch: -16.19 degrees",,,
12:02.4,"Roll: -19.12 degrees, Pitch: -15.55 degrees",,,
12:02.4,"Roll: -18.46 degrees, Pitch: -13.98 degrees",,,
12:02.4,"Roll: -18.77 degrees, Pitch: -12.60 degrees",,,
12:02.4,"Roll: -19.02 degrees, Pitch: -13.52 degrees",,,
12:02.4,"Roll: -18.11 degrees, Pitch: -11.81 degrees",,,
12:02.4,"Roll: -14.01 degrees, Pitch: -12.89 degrees",,,
12:02.4,"Roll: -10.97 degrees, Pitch: -13.73 degrees",,,
12:02.4,"Roll: -8.17 degrees, Pitch: -14.36 degrees",,,
12:02.5,"Roll: -6.57 degrees, Pitch: -14.77 degrees",,,
12:02.5,"Roll: -4.15 degrees, Pitch: -13.09 degrees",,,
12:02.5,"Roll: 1.76 degrees, Pitch: -10.14 degrees",,,
12:02.5,"Roll: 11.11 degrees, Pitch: -11.72 degrees",,,
12:02.5,"Roll: 16.58 degrees, Pitch: -8.44 degrees",,,
12:02.5,"Roll: 19.43 degrees, Pitch: -11.78 degrees",,,
12:02.5,"Roll: 32.18 degrees, Pitch: -16.49 degrees",,,
12:02.5,"Roll: 39.34 degrees, Pitch: -15.93 degrees",,,
12:02.5,"Roll: 43.38 degrees, Pitch: -5.24 degrees",,,
12:02.6,"Notification sent: Angle 40 detected",,,
12:02.7,"Notification sent: Angle 50 detected",,,
12:02.9,"Roll: 46.72 degrees, Pitch: 4.08 degrees",,,
12:02.9,"Roll: 41.27 degrees, Pitch: 3.35 degrees",,,
12:02.9,"Roll: 37.64 degrees, Pitch: -0.47 degrees",,,
12:03.0,"Roll: 34.21 degrees, Pitch: -2.19 degrees",,,
12:03.0,"Roll: 29.48 degrees, Pitch: -5.60 degrees",,,
12:03.0,"Roll: 21.63 degrees, Pitch: -7.50 degrees",,,
12:03.0,"Roll: 11.95 degrees, Pitch: -5.26 degrees",,,
12:03.0,"Roll: -6.05 degrees, Pitch: -8.64 degrees",,,
12:03.0,"Roll: -17.90 degrees, Pitch: -2.76 degrees",,,
12:03.0,"Roll: -21.24 degrees, Pitch: -5.02 degrees",,,
12:03.0,"Roll: -19.21 degrees, Pitch: -4.99 degrees",,,
12:03.0,"Roll: -17.09 degrees, Pitch: -9.37 degrees",,,
12:03.1,"Roll: -17.83 degrees, Pitch: -12.45 degrees",,,
12:03.1,"Roll: -22.50 degrees, Pitch: -14.06 degrees",,,
12:03.1,"Roll: -24.93 degrees, Pitch: -16.34 degrees",,,
12:03.1,"Roll: -24.06 degrees, Pitch: -20.42 degrees",,,
12:03.1,"Roll: -24.02 degrees, Pitch: -20.99 degrees",,,
12:03.1,"Roll: -24.59 degrees, Pitch: -21.82 degrees",,,
12:03.1,"Roll: -26.38 degrees, Pitch: -22.65 degrees",,,
12:03.1,"Roll: -28.13 degrees, Pitch: -22.66 degrees",,,
12:03.1,"Roll: -30.20 degrees, Pitch: -20.59 degrees",,,
12:03.2,"Roll: -30.58 degrees, Pitch: -20.29 degrees",,,
12:03.2,"Roll: -29.77 degrees, Pitch: -20.62 degrees",,,
12:03.2,"Roll: -26.60 degrees, Pitch: -20.96 degrees",,,
12:03.2,"Roll: -22.97 degrees, Pitch: -22.53 degrees",,,
12:03.2,"Roll: -20.75 degrees, Pitch: -23.28 degrees",,,
12:03.2,"Roll: -20.18 degrees, Pitch: -23.22 degrees",,,
12:03.2,"Roll: -19.31 degrees, Pitch: -23.42 degrees",,,
12:03.2,"Roll: -18.86 degrees, Pitch: -22.31 degrees",,,
12:03.2,"Roll: -18.62 degrees, Pitch: -21.18 degrees",,,
12:03.3,"Roll: -17.16 degrees, Pitch: -20.68 degrees",,,
12:03.3,"Roll: -15.21 degrees, Pitch: -21.46 degrees",,,
12:03.3,"Roll: -14.13 degrees, Pitch: -20.88 degrees",,,
12:03.3,"Roll: -14.37 degrees, Pitch: -21.47 degrees",,,
12:03.3,"Roll: -15.60 degrees, Pitch: -21.07 degrees",,,
12:03.3,"Roll: -16.94 degrees, Pitch: -20.87 degrees",,,
12:03.3,"Roll: -17.97 degrees, Pitch: -19.95 degrees",,,
12:03.3,"Roll: -18.78 degrees, Pitch: -19.00 degrees",,,
12:03.3,"Roll: -19.77 degrees, Pitch: -19.17 degrees",,,
12:03.4,"Roll: -19.27 degrees, Pitch: -20.16 degrees",,,
12:03.4,"Roll: -18.96 degrees, Pitch: -20.01 degrees",,,
12:03.4,"Roll: -18.14 degrees, Pitch: -20.78 degrees",,,
12:03.4,"Roll: -18.40 degrees, Pitch: -21.21 degrees",,,
12:03.4,"Roll: -17.47 degrees, Pitch: -21.88 degrees",,,
12:03.4,"Roll: -17.86 degrees, Pitch: -20.91 degrees",,,
12:03.4,"Roll: -17.97 degrees, Pitch: -21.09 degrees",,,
12:03.4,"Roll: -18.17 degrees, Pitch: -21.56 degrees",,,
12:03.4,"Roll: -17.84 degrees, Pitch: -20.48 degrees",,,
12:03.5,"Roll: -18.05 degrees, Pitch: -21.01 degrees",,,
12:03.5,"Roll: -16.88 degrees, Pitch: -21.92 degrees",,,
12:03.5,"Roll: -17.32 degrees, Pitch: -20.58 degrees",,,
12:03.5,"Roll: -19.08 degrees, Pitch: -20.01 degrees",,,
12:03.5,"Roll: -19.65 degrees, Pitch: -20.30 degrees",,,
12:03.5,"Roll: -18.68 degrees, Pitch: -21.12 degrees",,,
12:03.5,"Roll: -17.69 degrees, Pitch: -20.08 degrees",,,
12:03.5,"Roll: -18.74 degrees, Pitch: -19.62 degrees",,,
12:03.5,"Roll: -19.52 degrees, Pitch: -20.53 degrees",,,
12:03.6,"Roll: -19.85 degrees, Pitch: -19.55 degrees",,,
12:03.6,"Roll: -19.48 degrees, Pitch: -19.32 degrees",,,
12:03.6,"Roll: -19.24 degrees, Pitch: -19.78 degrees",,,
12:03.6,"Roll: -19.28 degrees, Pitch: -20.20 degrees",,,
12:03.6,"Roll: -19.00 degrees, Pitch: -20.19 degrees",,,
12:03.6,"Roll: -18.58 degrees, Pitch: -20.02 degrees",,,
12:03.6,"Roll: -18.00 degrees, Pitch: -20.26 degrees",,,
12:03.6,"Roll: -18.70 degrees, Pitch: -19.56 degrees",,,
12:03.6,"Roll: -19.06 degrees, Pitch: -19.36 degrees",,,
12:03.6,"Roll: -19.36 degrees, Pitch: -19.38 degrees",,,
12:03.7,"Roll: -18.96 degrees, Pitch: -19.40 degrees",,,
12:03.7,"Roll: -19.09 degrees, Pitch: -20.20 degrees",,,
12:03.7,"Roll: -18.92 degrees, Pitch: -20.52 degrees",,,
12:03.7,"Roll: -18.99 degrees, Pitch: -19.92 degrees",,,
12:03.7,"Roll: -18.76 degrees, Pitch: -20.06 degrees",,,
12:03.7,"Roll: -18.00 degrees, Pitch: -20.30 degrees",,,
12:03.7,"Roll: -18.13 degrees, Pitch: -19.81 degrees",,,
12:03.7,"Roll: -17.69 degrees, Pitch: -19.73 degrees",,,
12:03.7,"Roll: -17.67 degrees, Pitch: -19.77 degrees",,,
12:03.8,"Roll: -17.47 degrees, Pitch: -19.04 degrees",,,
12:03.8,"Roll: -18.22 degrees, Pitch: -19.18 degrees",,,
12:03.8,"Roll: -18.30 degrees, Pitch: -18.69 degrees",,,
12:03.8,"Roll: -18.44 degrees, Pitch: -19.94 degrees",,,
12:03.8,"Roll: -17.48 degrees, Pitch: -19.70 degrees",,,
12:03.8,"Roll: -17.59 degrees, Pitch: -18.62 degrees",,,
12:03.8,"Roll: -18.33 degrees, Pitch: -19.70 degrees",,,
12:03.8,"Roll: -18.04 degrees, Pitch: -19.38 degrees",,,
12:03.8,"Roll: -18.01 degrees, Pitch: -18.95 degrees",,,
12:03.9,"Roll: -17.78 degrees, Pitch: -19.40 degrees",,,
12:03.9,"Roll: -17.51 degrees, Pitch: -19.21 degrees",,,
12:03.9,"Roll: -17.85 degrees, Pitch: -19.22 degrees",,,
12:03.9,"Roll: -17.80 degrees, Pitch: -19.52 degrees",,,
12:03.9,"Roll: -17.48 degrees, Pitch: -19.47 degrees",,,
12:03.9,"Roll: -17.91 degrees, Pitch: -19.35 degrees",,,
12:03.9,"Roll: -18.88 degrees, Pitch: -19.52 degrees",,,
12:03.9,"Roll: -18.32 degrees, Pitch: -19.52 degrees",,,
12:03.9,"Roll: -18.23 degrees, Pitch: -19.37 degrees",,,
12:04.0,"Roll: -18.11 degrees, Pitch: -19.55 degrees",,,
12:04.0,"Roll: -17.80 degrees, Pitch: -19.76 degrees",,,
12:04.0,"Roll: -18.76 degrees, Pitch: -19.27 degrees",,,
12:04.0,"Roll: -19.33 degrees, Pitch: -19.14 degrees",,,
12:04.0,"Roll: -19.06 degrees, Pitch: -19.76 degrees",,,
12:04.0,"Roll: -18.22 degrees, Pitch: -19.21 degrees",,,
12:04.0,"Roll: -18.45 degrees, Pitch: -19.44 degrees",,,
12:04.0,"Roll: -19.01 degrees, Pitch: -19.96 degrees",,,
12:04.0,"Roll: -18.75 degrees, Pitch: -19.98 degrees",,,
12:04.1,"Roll: -18.65 degrees, Pitch: -19.58 degrees",,,
12:04.1,"Roll: -18.83 degrees, Pitch: -19.88 degrees",,,
12:04.1,"Roll: -18.87 degrees, Pitch: -19.31 degrees",,,
12:04.1,"Roll: -19.02 degrees, Pitch: -19.31 degrees",,,
12:04.1,"Roll: -18.53 degrees, Pitch: -19.22 degrees",,,
12:04.1,"Roll: -18.85 degrees, Pitch: -19.46 degrees",,,
12:04.1,"Roll: -18.64 degrees, Pitch: -19.47 degrees",,,
12:04.1,"Roll: -18.78 degrees, Pitch: -20.05 degrees",,,
12:04.1,"Roll: -18.28 degrees, Pitch: -19.20 degrees",,,
12:04.2,"Roll: -18.78 degrees, Pitch: -19.52 degrees",,,
12:04.2,"Roll: -19.51 degrees, Pitch: -20.05 degrees",,,
12:04.2,"Roll: -19.64 degrees, Pitch: -20.69 degrees",,,
12:04.2,"Roll: -18.92 degrees, Pitch: -20.16 degrees",,,
12:04.2,"Roll: -18.57 degrees, Pitch: -19.77 degrees",,,
12:04.2,"Roll: -18.91 degrees, Pitch: -19.55 degrees",,,
12:04.2,"Roll: -18.43 degrees, Pitch: -20.16 degrees",,,
12:04.2,"Roll: -17.75 degrees, Pitch: -19.86 degrees",,,
12:04.2,"Roll: -18.26 degrees, Pitch: -19.01 degrees",,,
12:04.3,"Roll: -18.86 degrees, Pitch: -18.61 degrees",,,
12:04.3,"Roll: -18.65 degrees, Pitch: -19.57 degrees",,,
12:04.3,"Roll: -18.25 degrees, Pitch: -19.66 degrees",,,
12:04.3,"Roll: -18.11 degrees, Pitch: -19.31 degrees",,,
12:04.3,"Roll: -18.08 degrees, Pitch: -19.04 degrees",,,
12:04.3,"Roll: -18.81 degrees, Pitch: -19.97 degrees",,,
12:04.3,"Roll: -18.42 degrees, Pitch: -20.27 degrees",,,
12:04.3,"Roll: -18.00 degrees, Pitch: -19.49 degrees",,,
12:04.3,"Roll: -18.43 degrees, Pitch: -19.27 degrees",,,
12:04.4,"Roll: -19.10 degrees, Pitch: -19.65 degrees",,,
12:04.4,"Roll: -18.66 degrees, Pitch: -19.42 degrees",,,
12:04.4,"Roll: -18.85 degrees, Pitch: -20.41 degrees",,,
12:04.4,"Roll: -17.95 degrees, Pitch: -20.11 degrees",,,
12:04.4,"Roll: -18.61 degrees, Pitch: -19.97 degrees",,,
12:04.4,"Roll: -18.58 degrees, Pitch: -19.50 degrees",,,
12:04.4,"Roll: -18.74 degrees, Pitch: -19.71 degrees",,,
12:04.4,"Roll: -19.05 degrees, Pitch: -19.64 degrees",,,
12:04.4,"Roll: -19.17 degrees, Pitch: -19.96 degrees",,,
12:04.5,"Roll: -18.78 degrees, Pitch: -19.43 degrees",,,
12:04.5,"Roll: -18.98 degrees, Pitch: -19.67 degrees",,,
12:04.5,"Roll: -18.65 degrees, Pitch: -19.67 degrees",,,
12:04.5,"Roll: -18.70 degrees, Pitch: -19.18 degrees",,,
12:04.5,"Roll: -18.88 degrees, Pitch: -19.05 degrees",,,
12:04.5,"Roll: -18.88 degrees, Pitch: -19.50 degrees",,,
12:04.5,"Roll: -17.80 degrees, Pitch: -19.43 degrees",,,
12:04.5,"Roll: -18.47 degrees, Pitch: -19.35 degrees",,,
12:04.5,"Roll: -19.00 degrees, Pitch: -19.40 degrees",,,
12:04.6,"Roll: -19.58 degrees, Pitch: -19.94 degrees",,,
12:04.6,"Roll: -18.82 degrees, Pitch: -19.66 degrees",,,
12:04.6,"Roll: -18.70 degrees, Pitch: -19.35 degrees",,,
12:04.6,"Roll: -19.18 degrees, Pitch: -19.90 degrees",,,
12:04.6,"Roll: -19.26 degrees, Pitch: -19.57 degrees",,,
12:04.6,"Roll: -19.13 degrees, Pitch: -19.45 degrees",,,
12:04.6,"Roll: -19.32 degrees, Pitch: -19.84 degrees",,,
12:04.6,"Roll: -19.40 degrees, Pitch: -19.70 degrees",,,
12:04.6,"Roll: -18.86 degrees, Pitch: -20.04 degrees",,,
12:04.7,"Roll: -18.69 degrees, Pitch: -19.77 degrees",,,
12:04.7,"Roll: -18.51 degrees, Pitch: -19.85 degrees",,,
12:04.7,"Roll: -18.65 degrees, Pitch: -19.64 degrees",,,
12:04.7,"Roll: -18.79 degrees, Pitch: -19.67 degrees",,,
12:04.7,"Roll: -18.85 degrees, Pitch: -19.83 degrees",,,
12:04.7,"Roll: -18.44 degrees, Pitch: -19.98 degrees",,,
